P_CODE,VDC_NAME,DISTRICT,REGION,Hazard (Intensity),Exposure,Housing,Poverty,Vulnerability,Severity,Severity Normalized,Severity category,Severity_Category,Severity_Smoothed
C-JAN-22-033,Lamabagar,Dolakha,Central,0.45,0.02,7.53,5.86,6.7,0.4,0.8246,Medium-Low,Low,0.4
E-SAG-16-063,LahanN.P.,Siraha,Eastern,0.03,0.34,3.06,7.97,5.52,0.4,0.8244,Medium-Low,Low,0.4
C-NAR-32-035,Hadiryapaltuwa,Rautahat,Central,0.22,0.04,4.38,9.14,6.76,0.4,0.8238,Medium-Low,Low,0.4
C-NAR-33-050,Kachorwa,Bara,Central,0.09,0.11,4.93,7.2,6.06,0.4,0.8224,Medium-Low,Low,0.4
C-JAN-17-083,Sabela,Dhanusa,Central,0.12,0.09,4.78,7.7,6.24,0.4,0.822,Medium-Low,Low,0.4
C-JAN-19-034,Godeta,Sarlahi,Central,0.15,0.07,4.21,8.35,6.28,0.4,0.821,Medium-Low,Low,0.4
C-NAR-32-074,PipraRajbara,Rautahat,Central,0.13,0.07,4.38,9.14,6.76,0.4,0.8209,Medium-Low,Low,0.4
C-JAN-19-079,Pidariya,Sarlahi,Central,0.2,0.05,4.21,8.35,6.28,0.4,0.8209,Medium-Low,Low,0.4
C-NAR-34-011,BelwaParsouni,Parsa,Central,0.12,0.1,4.85,6.07,5.46,0.4,0.8197,Medium-Low,Low,0.4
C-JAN-17-055,Khariyani,Dhanusa,Central,0.1,0.1,4.78,7.7,6.24,0.4,0.8194,Medium-Low,Low,0.4
C-JAN-18-011,Bathanaha,Mahottari,Central,0.1,0.1,4.33,8.62,6.48,0.4,0.8185,Medium-Low,Low,0.4
C-JAN-19-047,Jingadawa,Sarlahi,Central,0.23,0.04,4.21,8.35,6.28,0.4,0.8178,Medium-Low,Low,0.4
C-BAG-29-006,Gatlang,Rasuwa,Central,0.51,0.02,5.46,7.86,6.66,0.4,0.8167,Medium-Low,Low,0.4
C-NAR-32-005,Bagahi,Rautahat,Central,0.16,0.06,4.38,9.14,6.76,0.4,0.816,Medium-Low,Low,0.4
C-JAN-18-023,Etaharwakatti,Mahottari,Central,0.14,0.07,4.33,8.62,6.48,0.4,0.8146,Medium-Low,Low,0.4
W-LUM-48-038,Makar,Nawalparasi,Western,0.05,0.25,5.61,3.51,4.56,0.4,0.8138,Medium-Low,Low,0.4
W-GAN-37-026,Gauda,Lamjung,Western,0.5,0.03,5.98,3.2,4.59,0.4,0.8137,Medium-Low,Low,0.4
C-JAN-21-029,Khimti,Ramechhap,Central,0.21,0.04,7.16,6.06,6.61,0.4,0.8122,Medium-Low,Low,0.4
C-JAN-18-022,Ekarahiya,Mahottari,Central,0.09,0.1,4.33,8.62,6.48,0.4,0.811,Medium-Low,Low,0.4
W-GAN-38-024,JamuneBhanjyang,Tanahu,Western,0.12,0.1,6.43,4.04,5.24,0.4,0.8108,Medium-Low,Low,0.4
C-NAR-32-020,Debahi,Rautahat,Central,0.13,0.07,4.38,9.14,6.76,0.4,0.8105,Medium-Low,Low,0.4
C-JAN-17-032,Dhanusadham,Dhanusa,Central,0.11,0.09,4.78,7.7,6.24,0.39,0.8091,Medium-Low,Low,0.398
C-JAN-18-052,Paraul,Mahottari,Central,0.14,0.07,4.33,8.62,6.48,0.39,0.8089,Medium-Low,Low,0.396
C-JAN-22-007,Bigu,Dolakha,Central,0.55,0.02,7.53,5.86,6.7,0.39,0.8085,Medium-Low,Low,0.394
C-JAN-18-055,Pasupatinagar,Mahottari,Central,0.19,0.05,4.33,8.62,6.48,0.39,0.8085,Medium-Low,Low,0.392
W-GAN-38-034,PokhariBhanjyang,Tanahu,Western,0.29,0.04,6.43,4.04,5.24,0.39,0.8084,Medium-Low,Low,0.39
C-JAN-19-037,Harakthawa,Sarlahi,Central,0.17,0.06,4.21,8.35,6.28,0.39,0.8072,Medium-Low,Low,0.39
C-JAN-17-094,TarapattiSirsiya,Dhanusa,Central,0.12,0.08,4.78,7.7,6.24,0.39,0.8029,Medium-Low,Low,0.39
C-JAN-17-062,Laxmipurbagewa,Dhanusa,Central,0.13,0.07,4.78,7.7,6.24,0.39,0.801,Medium-Low,Low,0.39
C-NAR-34-083,Vauratar,Parsa,Central,0.12,0.09,4.85,6.07,5.46,0.39,0.8007,Medium-Low,Low,0.39
C-JAN-18-071,Sisawakataiya,Mahottari,Central,0.12,0.08,4.33,8.62,6.48,0.39,0.8006,Medium-Low,Low,0.39
C-JAN-18-040,KolhuwaBagaicha,Mahottari,Central,0.11,0.09,4.33,8.62,6.48,0.39,0.8,Medium-Low,Low,0.39
W-GAN-38-015,Chok chisapani,Tanahu,Western,0.29,0.04,6.43,4.04,5.24,0.39,0.7998,Medium-Low,Low,0.39
W-LUM-48-056,RamgramN. P.,Nawalparasi,Western,0.05,0.27,5.61,3.51,4.56,0.39,0.7979,Medium-Low,Low,0.39
C-NAR-33-028,Chhatapipra,Bara,Central,0.13,0.07,4.93,7.2,6.06,0.39,0.7977,Medium-Low,Low,0.39
C-JAN-19-059,LaxmipurSu.,Sarlahi,Central,0.16,0.06,4.21,8.35,6.28,0.39,0.7969,Medium-Low,Low,0.39
C-JAN-21-054,Tilpung,Ramechhap,Central,0.21,0.04,7.16,6.06,6.61,0.39,0.7964,Medium-Low,Low,0.39
C-NAR-33-086,RampurTokani,Bara,Central,0.13,0.07,4.93,7.2,6.06,0.39,0.795,Medium-Low,Low,0.39
C-NAR-33-087,Rampurwa,Bara,Central,0.18,0.05,4.93,7.2,6.06,0.39,0.7949,Medium-Low,Low,0.39
C-NAR-32-041,Jayanagar,Rautahat,Central,0.15,0.06,4.38,9.14,6.76,0.39,0.7946,Medium-Low,Low,0.39
C-JAN-18-029,Gonarpura,Mahottari,Central,0.12,0.07,4.33,8.62,6.48,0.39,0.7942,Medium-Low,Low,0.39
C-JAN-18-020,Dhirapur,Mahottari,Central,0.09,0.1,4.33,8.62,6.48,0.39,0.794,Medium-Low,Low,0.39
C-NAR-33-042,Inarwamal,Bara,Central,0.12,0.08,4.93,7.2,6.06,0.39,0.7938,Medium-Low,Low,0.39
W-GAN-38-047,Virlung,Tanahu,Western,0.2,0.05,6.43,4.04,5.24,0.39,0.7932,Medium-Low,Low,0.39
C-JAN-19-052,Khoriya,Sarlahi,Central,0.19,0.05,4.21,8.35,6.28,0.39,0.7927,Medium-Low,Low,0.39
C-JAN-19-063,Belhi,Sarlahi,Central,0.19,0.05,4.21,8.35,6.28,0.39,0.7916,Medium-Low,Low,0.39
W-LUM-48-060,Ratanapur,Nawalparasi,Western,0.34,0.04,5.61,3.51,4.56,0.39,0.7915,Medium-Low,Low,0.39
C-JAN-22-038,Malu,Dolakha,Central,0.34,0.03,7.53,5.86,6.7,0.39,0.791,Medium-Low,Low,0.39
C-JAN-17-031,Dhanauji,Dhanusa,Central,0.1,0.09,4.78,7.7,6.24,0.39,0.7902,Medium-Low,Low,0.39
C-NAR-33-099,Umarjan,Bara,Central,0.16,0.06,4.93,7.2,6.06,0.39,0.7897,Medium-Low,Low,0.39
C-BAG-29-015,Thulogoun,Rasuwa,Central,0.61,0.01,5.46,7.86,6.66,0.38,0.7887,Medium-Low,Low,0.388
C-JAN-20-041,Ranibas,Sindhuli,Central,0.19,0.05,5.19,6.55,5.87,0.38,0.7886,Medium-Low,Low,0.386
C-NAR-32-071,Pipariya(Dostiya),Rautahat,Central,0.17,0.05,4.38,9.14,6.76,0.38,0.7879,Medium-Low,Low,0.384
C-NAR-32-038,IharbariJyutahi,Rautahat,Central,0.12,0.07,4.38,9.14,6.76,0.38,0.7878,Medium-Low,Low,0.382
C-JAN-17-007,Balabakhar,Dhanusa,Central,0.11,0.08,4.78,7.7,6.24,0.38,0.7865,Medium-Low,Low,0.38
C-NAR-34-005,Bagbana,Parsa,Central,0.14,0.07,4.85,6.07,5.46,0.38,0.786,Medium-Low,Low,0.38
C-JAN-17-087,Shantipur,Dhanusa,Central,0.15,0.06,4.78,7.7,6.24,0.38,0.7841,Medium-Low,Low,0.38
C-JAN-18-026,GaidahaBhelpur,Mahottari,Central,0.16,0.05,4.33,8.62,6.48,0.38,0.7838,Medium-Low,Low,0.38
C-JAN-18-048,Matihani,Mahottari,Central,0.09,0.1,4.33,8.62,6.48,0.38,0.7837,Medium-Low,Low,0.38
C-JAN-18-047,Manara,Mahottari,Central,0.12,0.07,4.33,8.62,6.48,0.38,0.7818,Medium-Low,Low,0.38
W-LUM-48-070,Tamasariya,Nawalparasi,Western,0.11,0.11,5.61,3.51,4.56,0.38,0.7815,Medium-Low,Low,0.38
C-JAN-19-015,BelwaJabdi,Sarlahi,Central,0.15,0.06,4.21,8.35,6.28,0.38,0.7814,Medium-Low,Low,0.38
C-NAR-33-080,Prasauni,Bara,Central,0.11,0.09,4.93,7.2,6.06,0.38,0.7805,Medium-Low,Low,0.38
C-NAR-34-046,MadhubanMathaul,Parsa,Central,0.14,0.07,4.85,6.07,5.46,0.38,0.7797,Medium-Low,Low,0.38
C-NAR-32-027,FatuwaHarsaha,Rautahat,Central,0.19,0.04,4.38,9.14,6.76,0.38,0.7795,Medium-Low,Low,0.38
C-NAR-32-068,PatharaBudharampur,Rautahat,Central,0.11,0.07,4.38,9.14,6.76,0.38,0.7792,Medium-Low,Low,0.38
C-NAR-32-097,Tengraha,Rautahat,Central,0.13,0.06,4.38,9.14,6.76,0.38,0.7788,Medium-Low,Low,0.38
C-NAR-34-073,Sonbarsa,Parsa,Central,0.14,0.07,4.85,6.07,5.46,0.38,0.7772,Medium-Low,Low,0.38
C-NAR-33-004,Avab,Bara,Central,0.17,0.05,4.93,7.2,6.06,0.38,0.7769,Medium-Low,Low,0.38
C-JAN-19-070,Musauli,Sarlahi,Central,0.16,0.05,4.21,8.35,6.28,0.38,0.7765,Medium-Low,Low,0.38
W-LUM-48-043,Narayani,Nawalparasi,Western,0.13,0.09,5.61,3.51,4.56,0.38,0.7759,Medium-Low,Low,0.38
C-JAN-18-004,BairgiyaBanchauri,Mahottari,Central,0.12,0.07,4.33,8.62,6.48,0.38,0.7756,Medium-Low,Low,0.38
C-NAR-32-032,GarudaBairiya,Rautahat,Central,0.17,0.05,4.38,9.14,6.76,0.38,0.7756,Medium-Low,Low,0.38
C-JAN-17-066,Makhanaha,Dhanusa,Central,0.12,0.07,4.78,7.7,6.24,0.38,0.7754,Medium-Low,Low,0.38
C-NAR-33-059,Lipanimal,Bara,Central,0.11,0.08,4.93,7.2,6.06,0.38,0.7754,Medium-Low,Low,0.38
C-JAN-18-062,Ratauli,Mahottari,Central,0.14,0.06,4.33,8.62,6.48,0.38,0.7744,Medium-Low,Low,0.38
C-JAN-17-039,Godar,Dhanusa,Central,0.11,0.08,4.78,7.7,6.24,0.38,0.774,Medium-Low,Low,0.38
C-JAN-17-089,SingyahiMaidan,Dhanusa,Central,0.09,0.1,4.78,7.7,6.24,0.38,0.7738,Medium-Low,Low,0.38
C-JAN-18-043,Mahadaiyatapanpur,Mahottari,Central,0.14,0.06,4.33,8.62,6.48,0.38,0.7736,Medium-Low,Low,0.38
C-NAR-33-093,Sinhasani,Bara,Central,0.16,0.06,4.93,7.2,6.06,0.38,0.7717,Medium-Low,Low,0.38
C-NAR-35-013,Gardi,Chitawan,Central,0.14,0.09,5.38,2.53,3.96,0.38,0.7715,Medium-Low,Low,0.38
C-JAN-22-049,Suri,Dolakha,Central,0.25,0.03,7.53,5.86,6.7,0.38,0.7711,Medium-Low,Low,0.38
C-NAR-32-040,Jatahara,Rautahat,Central,0.09,0.09,4.38,9.14,6.76,0.38,0.77,Medium-Low,Low,0.38
C-JAN-18-058,PokharibhindaSamgrampur,Mahottari,Central,0.15,0.05,4.33,8.62,6.48,0.38,0.7699,Medium-Low,Low,0.38
C-NAR-33-030,Dahiyar,Bara,Central,0.12,0.07,4.93,7.2,6.06,0.38,0.7696,Medium-Low,Low,0.38
C-JAN-19-041,Hathiyol,Sarlahi,Central,0.1,0.09,4.21,8.35,6.28,0.38,0.7694,Medium-Low,Low,0.38
C-JAN-19-096,Sohadawa,Sarlahi,Central,0.2,0.04,4.21,8.35,6.28,0.37,0.7688,Medium-Low,Low,0.378
C-JAN-17-070,Mithileswornikas,Dhanusa,Central,0.11,0.07,4.78,7.7,6.24,0.37,0.7671,Medium-Low,Low,0.376
C-JAN-19-032,Gadahiyabairi,Sarlahi,Central,0.12,0.07,4.21,8.35,6.28,0.37,0.7669,Medium-Low,Low,0.374
C-NAR-32-003,Auraiya,Rautahat,Central,0.07,0.11,4.38,9.14,6.76,0.37,0.7669,Medium-Low,Low,0.372
C-JAN-19-060,Madhubangoth,Sarlahi,Central,0.14,0.06,4.21,8.35,6.28,0.37,0.7664,Medium-Low,Low,0.37
C-NAR-33-046,Jhitakaiya(Uttar),Bara,Central,0.13,0.07,4.93,7.2,6.06,0.37,0.7661,Medium-Low,Low,0.37
E-SAG-16-090,RamnagarMirchaiya,Siraha,Eastern,0.07,0.14,3.06,7.97,5.52,0.37,0.7652,Medium-Low,Low,0.37
C-NAR-32-034,Gedahiguthi,Rautahat,Central,0.16,0.05,4.38,9.14,6.76,0.37,0.7636,Medium-Low,Low,0.37
C-NAR-33-051,Kakadi,Bara,Central,0.21,0.04,4.93,7.2,6.06,0.37,0.7635,Medium-Low,Low,0.37
C-JAN-22-001,Alampu,Dolakha,Central,0.42,0.02,7.53,5.86,6.7,0.37,0.7634,Medium-Low,Low,0.37
C-NAR-34-006,BageswariTitrona,Parsa,Central,0.14,0.07,4.85,6.07,5.46,0.37,0.7623,Medium-Low,Low,0.37
C-JAN-17-019,Bhuchakrapur,Dhanusa,Central,0.16,0.05,4.78,7.7,6.24,0.37,0.7623,Medium-Low,Low,0.37
C-NAR-34-067,SakhuwaPrasauni,Parsa,Central,0.14,0.07,4.85,6.07,5.46,0.37,0.7611,Medium-Low,Low,0.37
C-NAR-32-010,Basantapatti,Rautahat,Central,0.1,0.08,4.38,9.14,6.76,0.37,0.7611,Medium-Low,Low,0.37
C-NAR-32-092,Saruatha,Rautahat,Central,0.1,0.08,4.38,9.14,6.76,0.37,0.759,Medium-Low,Low,0.37
C-JAN-17-013,Basahiya,Dhanusa,Central,0.1,0.08,4.78,7.7,6.24,0.37,0.7583,Medium-Low,Low,0.37
W-GAN-37-021,Dhodeni,Lamjung,Western,0.41,0.03,5.98,3.2,4.59,0.37,0.758,Medium-Low,Low,0.37
C-JAN-17-028,DevpuraRupetha,Dhanusa,Central,0.1,0.08,4.78,7.7,6.24,0.37,0.7577,Medium-Low,Low,0.37
C-NAR-33-006,Bachhanpurwa,Bara,Central,0.17,0.05,4.93,7.2,6.06,0.37,0.7575,Medium-Low,Low,0.37
C-JAN-19-008,Balara,Sarlahi,Central,0.1,0.08,4.21,8.35,6.28,0.37,0.7566,Medium-Low,Low,0.37
C-NAR-34-034,Harpur,Parsa,Central,0.15,0.06,4.85,6.07,5.46,0.37,0.7565,Medium-Low,Low,0.37
C-JAN-19-083,RamnagarBahaur,Sarlahi,Central,0.12,0.07,4.21,8.35,6.28,0.37,0.7563,Medium-Low,Low,0.37
W-LUM-48-068,Sunwal,Nawalparasi,Western,0.04,0.3,5.61,3.51,4.56,0.37,0.756,Medium-Low,Low,0.37
C-NAR-34-001,Alau,Parsa,Central,0.1,0.09,4.85,6.07,5.46,0.37,0.7554,Medium-Low,Low,0.37
C-NAR-32-059,Maryadpur,Rautahat,Central,0.13,0.06,4.38,9.14,6.76,0.37,0.7529,Medium-Low,Low,0.37
C-NAR-34-082,UdayapurDhurmi,Parsa,Central,0.12,0.07,4.85,6.07,5.46,0.37,0.7514,Medium-Low,Low,0.37
C-JAN-19-092,Sikhauna,Sarlahi,Central,0.15,0.05,4.21,8.35,6.28,0.37,0.7502,Medium-Low,Low,0.37
C-JAN-18-050,Nainhi,Mahottari,Central,0.09,0.09,4.33,8.62,6.48,0.37,0.7501,Medium-Low,Low,0.37
C-NAR-33-003,Amritgang,Bara,Central,0.09,0.09,4.93,7.2,6.06,0.36,0.7481,Medium-Low,Low,0.368
W-GAN-37-059,Tarkughat,Lamjung,Western,0.36,0.03,5.98,3.2,4.59,0.36,0.748,Medium-Low,Low,0.366
C-NAR-33-026,Bishunpurwa,Bara,Central,0.15,0.05,4.93,7.2,6.06,0.36,0.7477,Medium-Low,Low,0.364
C-NAR-32-065,NarkatiyaGuthi,Rautahat,Central,0.09,0.08,4.38,9.14,6.76,0.36,0.7475,Medium-Low,Low,0.362
C-NAR-32-093,Saunaraniya,Rautahat,Central,0.12,0.06,4.38,9.14,6.76,0.36,0.7475,Medium-Low,Low,0.36
C-NAR-33-022,Bhatauda,Bara,Central,0.12,0.07,4.93,7.2,6.06,0.36,0.7471,Medium-Low,Low,0.36
C-NAR-32-085,Sakhuawa,Rautahat,Central,0.14,0.05,4.38,9.14,6.76,0.36,0.7448,Medium-Low,Low,0.36
C-NAR-35-025,MadiKalyanpur,Chitawan,Central,0.17,0.07,5.38,2.53,3.96,0.36,0.743,Medium-Low,Low,0.36
C-NAR-32-044,JingadawaBelbichwa,Rautahat,Central,0.11,0.06,4.38,9.14,6.76,0.36,0.743,Medium-Low,Low,0.36
W-GAN-37-009,Bharte,Lamjung,Western,0.45,0.02,5.98,3.2,4.59,0.36,0.7424,Medium-Low,Low,0.36
C-JAN-17-021,Bindhi,Dhanusa,Central,0.11,0.07,4.78,7.7,6.24,0.36,0.7423,Medium-Low,Low,0.36
C-NAR-33-053,Karaiya,Bara,Central,0.14,0.05,4.93,7.2,6.06,0.36,0.7418,Medium-Low,Low,0.36
C-JAN-19-072,Narayanpur,Sarlahi,Central,0.21,0.04,4.21,8.35,6.28,0.36,0.741,Medium-Low,Low,0.36
W-GAN-38-040,Rupakot,Tanahu,Western,0.21,0.04,6.43,4.04,5.24,0.36,0.74,Medium-Low,Low,0.36
C-NAR-34-045,LipaniBirta,Parsa,Central,0.12,0.07,4.85,6.07,5.46,0.36,0.7391,Medium-Low,Low,0.36
C-NAR-34-004,Bagahi,Parsa,Central,0.13,0.07,4.85,6.07,5.46,0.36,0.7389,Medium-Low,Low,0.36
C-JAN-22-009,Bulung,Dolakha,Central,0.33,0.02,7.53,5.86,6.7,0.36,0.7384,Medium-Low,Low,0.36
W-LUM-49-019,Devadaha,Rupandehi,Western,0.03,0.29,7.81,2.95,5.38,0.36,0.7383,Medium-Low,Low,0.36
C-NAR-32-043,Jhunkhunwa,Rautahat,Central,0.1,0.07,4.38,9.14,6.76,0.36,0.7374,Medium-Low,Low,0.36
C-JAN-19-012,Batraul,Sarlahi,Central,0.15,0.05,4.21,8.35,6.28,0.36,0.7373,Medium-Low,Low,0.36
C-NAR-34-010,Basantpur,Parsa,Central,0.1,0.08,4.85,6.07,5.46,0.36,0.7371,Medium-Low,Low,0.36
C-JAN-22-043,Orang,Dolakha,Central,0.31,0.02,7.53,5.86,6.7,0.36,0.7368,Medium-Low,Low,0.36
C-NAR-33-012,Banjariya,Bara,Central,0.12,0.06,4.93,7.2,6.06,0.36,0.7364,Medium-Low,Low,0.36
C-NAR-32-015,Birtiprastoka,Rautahat,Central,0.16,0.04,4.38,9.14,6.76,0.36,0.7362,Medium-Low,Low,0.36
C-JAN-19-053,Khutauna,Sarlahi,Central,0.15,0.05,4.21,8.35,6.28,0.36,0.7356,Medium-Low,Low,0.36
C-JAN-19-068,Motipur,Sarlahi,Central,0.18,0.04,4.21,8.35,6.28,0.36,0.7355,Medium-Low,Low,0.36
C-JAN-22-022,Jhule,Dolakha,Central,0.3,0.02,7.53,5.86,6.7,0.36,0.7342,Medium-Low,Low,0.36
C-NAR-33-045,Jhitakaiya(Dakshin),Bara,Central,0.08,0.09,4.93,7.2,6.06,0.36,0.7334,Medium-Low,Low,0.36
C-NAR-33-037,GanjBhawanipur,Bara,Central,0.12,0.07,4.93,7.2,6.06,0.36,0.7329,Medium-Low,Low,0.36
C-NAR-33-054,Khopawa,Bara,Central,0.14,0.05,4.93,7.2,6.06,0.36,0.7321,Medium-Low,Low,0.36
C-JAN-17-063,Lohana,Dhanusa,Central,0.1,0.07,4.78,7.7,6.24,0.36,0.7319,Medium-Low,Low,0.36
C-NAR-34-009,Basadilwa,Parsa,Central,0.13,0.07,4.85,6.07,5.46,0.36,0.7308,Medium-Low,Low,0.36
E-SAG-14-043,TriyugaN. P.,Udayapur,Eastern,0.02,0.72,2.56,4.04,3.3,0.36,0.7296,Medium-Low,Low,0.36
C-JAN-17-091,Sonigama,Dhanusa,Central,0.1,0.07,4.78,7.7,6.24,0.36,0.7287,Medium-Low,Low,0.36
C-JAN-17-051,KachuriThera,Dhanusa,Central,0.12,0.06,4.78,7.7,6.24,0.35,0.728,Medium-Low,Low,0.358
E-SAG-16-056,Karjanha,Siraha,Eastern,0.11,0.08,3.06,7.97,5.52,0.35,0.7274,Medium-Low,Low,0.356
C-JAN-19-082,Ramban,Sarlahi,Central,0.14,0.05,4.21,8.35,6.28,0.35,0.7267,Medium-Low,Low,0.354
C-NAR-34-050,Maniyari,Parsa,Central,0.12,0.07,4.85,6.07,5.46,0.35,0.7266,Medium-Low,Low,0.352
W-GAN-37-019,Chiti,Lamjung,Western,0.18,0.05,5.98,3.2,4.59,0.35,0.7264,Medium-Low,Low,0.35
W-LUM-48-017,Dhaubadi,Nawalparasi,Western,0.16,0.06,5.61,3.51,4.56,0.35,0.7263,Medium-Low,Low,0.35
W-GAN-37-048,Pyarjung,Lamjung,Western,0.54,0.02,5.98,3.2,4.59,0.35,0.726,Medium-Low,Low,0.35
C-JAN-19-086,Sakraul,Sarlahi,Central,0.14,0.05,4.21,8.35,6.28,0.35,0.7251,Medium-Low,Low,0.35
C-NAR-33-010,Balirampur,Bara,Central,0.1,0.07,4.93,7.2,6.06,0.35,0.7247,Medium-Low,Low,0.35
C-NAR-33-092,Sihorwa,Bara,Central,0.15,0.05,4.93,7.2,6.06,0.35,0.7245,Medium-Low,Low,0.35
W-LUM-48-035,Kumarwarti,Nawalparasi,Western,0.17,0.06,5.61,3.51,4.56,0.35,0.724,Medium-Low,Low,0.35
C-NAR-32-045,Jowaha(Jokaha),Rautahat,Central,0.08,0.09,4.38,9.14,6.76,0.35,0.7231,Medium-Low,Low,0.35
C-JAN-17-068,Marchaijhitakaiya,Dhanusa,Central,0.07,0.1,4.78,7.7,6.24,0.35,0.7225,Medium-Low,Low,0.35
C-NAR-34-008,Bahuarbamatha,Parsa,Central,0.11,0.07,4.85,6.07,5.46,0.35,0.7223,Medium-Low,Low,0.35
C-JAN-17-086,Satosar,Dhanusa,Central,0.12,0.06,4.78,7.7,6.24,0.35,0.7219,Medium-Low,Low,0.35
C-JAN-21-002,Betali,Ramechhap,Central,0.14,0.05,7.16,6.06,6.61,0.35,0.7218,Medium-Low,Low,0.35
C-JAN-18-046,MajhoraBishnupur,Mahottari,Central,0.1,0.07,4.33,8.62,6.48,0.35,0.7213,Medium-Low,Low,0.35
C-NAR-33-083,Prasurmpur,Bara,Central,0.1,0.07,4.93,7.2,6.06,0.35,0.7209,Medium-Low,Low,0.35
C-JAN-19-014,Belhi,Sarlahi,Central,0.19,0.04,4.21,8.35,6.28,0.35,0.7202,Medium-Low,Low,0.35
C-NAR-33-027,Buniyad,Bara,Central,0.12,0.06,4.93,7.2,6.06,0.35,0.7202,Medium-Low,Low,0.35
C-BAG-29-003,Chilime,Rasuwa,Central,0.46,0.01,5.46,7.86,6.66,0.35,0.7198,Medium-Low,Low,0.35
W-GAN-37-007,Besishahar,Lamjung,Western,0.06,0.16,5.98,3.2,4.59,0.35,0.719,Medium-Low,Low,0.35
C-NAR-32-002,Akolawa,Rautahat,Central,0.09,0.07,4.38,9.14,6.76,0.35,0.7189,Medium-Low,Low,0.35
C-NAR-34-047,Mahadevpatti,Parsa,Central,0.11,0.07,4.85,6.07,5.46,0.35,0.7183,Medium-Low,Low,0.35
W-GAN-37-044,Pachok,Lamjung,Western,0.37,0.03,5.98,3.2,4.59,0.35,0.7173,Medium-Low,Low,0.35
C-NAR-34-058,Pancharukhi,Parsa,Central,0.14,0.06,4.85,6.07,5.46,0.35,0.7166,Medium-Low,Low,0.35
C-JAN-17-004,Bagchaura,Dhanusa,Central,0.11,0.06,4.78,7.7,6.24,0.35,0.7153,Medium-Low,Low,0.35
C-NAR-34-022,Bisrampur,Parsa,Central,0.11,0.07,4.85,6.07,5.46,0.35,0.7149,Medium-Low,Low,0.35
C-NAR-33-074,Pheta,Bara,Central,0.1,0.07,4.93,7.2,6.06,0.35,0.7146,Medium-Low,Low,0.35
C-JAN-18-030,Halkhori,Mahottari,Central,0.11,0.06,4.33,8.62,6.48,0.35,0.7141,Medium-Low,Low,0.35
C-JAN-17-023,Chakkar,Dhanusa,Central,0.1,0.07,4.78,7.7,6.24,0.35,0.7134,Medium-Low,Low,0.35
E-KOS-06-018,DharanN. P.,Sunsari,Eastern,0.01,1.19,5.04,6.06,5.55,0.35,0.7132,Medium-Low,Low,0.35
C-JAN-17-012,Baramajhiya,Dhanusa,Central,0.1,0.06,4.78,7.7,6.24,0.35,0.7129,Medium-Low,Low,0.35
W-GAN-38-020,Dulegauda,Tanahu,Western,0.05,0.16,6.43,4.04,5.24,0.35,0.7128,Medium-Low,Low,0.35
C-NAR-32-096,Tejapakar,Rautahat,Central,0.11,0.06,4.38,9.14,6.76,0.35,0.7128,Medium-Low,Low,0.35
C-JAN-17-040,Gopalpur,Dhanusa,Central,0.13,0.05,4.78,7.7,6.24,0.35,0.7125,Medium-Low,Low,0.35
C-JAN-17-026,Debadiha,Dhanusa,Central,0.09,0.07,4.78,7.7,6.24,0.35,0.7122,Medium-Low,Low,0.35
C-NAR-34-007,BahauriPidari,Parsa,Central,0.13,0.06,4.85,6.07,5.46,0.35,0.71,Medium-Low,Low,0.35
C-JAN-19-100,TribhuwanNagar,Sarlahi,Central,0.18,0.04,4.21,8.35,6.28,0.35,0.7099,Medium-Low,Low,0.35
C-NAR-33-020,BhaluyeeArwaliya,Bara,Central,0.1,0.07,4.93,7.2,6.06,0.35,0.7094,Medium-Low,Low,0.35
C-NAR-33-081,Prasona,Bara,Central,0.16,0.04,4.93,7.2,6.06,0.34,0.7074,Medium-Low,Low,0.348
C-JAN-17-020,Bhutahipaterwa,Dhanusa,Central,0.13,0.05,4.78,7.7,6.24,0.34,0.7074,Medium-Low,Low,0.346
C-JAN-18-005,BairgiyaLaxminiya,Mahottari,Central,0.17,0.04,4.33,8.62,6.48,0.34,0.7058,Medium-Low,Low,0.344
C-NAR-32-017,BisunpurwaManpur,Rautahat,Central,0.15,0.04,4.38,9.14,6.76,0.34,0.7056,Medium-Low,Low,0.342
C-JAN-17-035,Duhabi,Dhanusa,Central,0.09,0.07,4.78,7.7,6.24,0.34,0.7053,Medium-Low,Low,0.34
C-NAR-34-056,Nichuta,Parsa,Central,0.11,0.07,4.85,6.07,5.46,0.34,0.7053,Medium-Low,Low,0.34
C-NAR-33-061,MahendraAdarsha,Bara,Central,0.13,0.05,4.93,7.2,6.06,0.34,0.7049,Medium-Low,Low,0.34
C-JAN-19-019,Bhawanipur,Sarlahi,Central,0.18,0.03,4.21,8.35,6.28,0.34,0.704,Medium-Low,Low,0.34
C-NAR-34-035,JagaranathpurSira,Parsa,Central,0.11,0.07,4.85,6.07,5.46,0.34,0.7033,Medium-Low,Low,0.34
C-NAR-34-064,Ramgadhawa,Parsa,Central,0.11,0.07,4.85,6.07,5.46,0.34,0.7019,Medium-Low,Low,0.34
C-NAR-32-081,RajpurTulsi,Rautahat,Central,0.1,0.06,4.38,9.14,6.76,0.34,0.7003,Medium-Low,Low,0.34
E-SAG-16-054,KalyanpurJabadi,Siraha,Eastern,0.07,0.1,3.06,7.97,5.52,0.34,0.6989,Medium-Low,Low,0.34
